fish,event,set,troughIn,troughOut,gearDepth,gearType,fl,circ,hookLoc,clip,dna,gill,scaleBook,scaleNumber,pitLeader,pitID,floy,acoustic,acousticType,injury,scaleLoss,finDam,E1,E2,vor,tailGrab,bodyFlex,vent,ori,comment
CK1430,CT2023_110,110,1123,1127,28,flasher,73,44,corner,Y,23_177,NA,1022046,31-35,989.001042,45327,565,17746,V13,2,1,2,5,5.5,0,0,0,0,0,
CK1431,CT2023_110,110,1127,1131,16,spoon,69,42,snout,Y,23_178,NA,1022046,36-40,989.001042,45292,566,17747,V13,0,1,1,4.9,5.1,0,0,0,0,0,
CK1432,CT2023_110,110,1131,1135,20,flasher,65,39,corner,Y,23_179,NA,1022046,41-45,989.001042,45275,567,17748,V13,2,1,1,8.6,8.9,0,0,0,0,0,predator wound
CK1433,CT2023_110,110,1135,1140,28,flasher,71,42,corner,Y,23_180,NA,1022046,46-50,989.001042,45262,568,17749,V13,2,0,0,5.8,7.7,0,0,0,0,0,
CK1434,CT2023_110,110,1140,1146,28,flasher,70,40,corner,N,23_181,NA,1022047,5-Jan,989.001042,45335,569,17750,V13,1,3,1,8.3,8.2,0,0,0,0,0,
CK1435,CT2023_111,111,1148,1150,24,spoon,64,35,corner,N,23_182,NA,1022047,10-Jun,989.001042,45314,NA,NA,NA,0,1,0,3.3,3,0,0,0,0,0,
CK1436,CT2023_111,111,1152,1156,24,spoon,75,45,corner,Y,23_183,NA,1022047,15-Nov,989.001042,45348,570,17751,V13,0,2,1,9.2,8.3,0,0,0,0,0,RECAPTURED (see file)
CK1437,CT2023_111,111,1156,1159,28,flasher,65,38,eye,Y,23_184,NA,1022047,16-20,989.001042,45263,NA,NA,NA,3,1,3,9.4,9.9,0,0,0,0,0,
CK1438,CT2023_111,111,1209,1212,20,flasher,74,44,lower jaw,N,23_185,NA,1022047,21-25,989.001042,45318,571,17752,V13,0,0,1,7.1,6.9,0,0,0,0,0,
CK1439,CT2023_111,111,1214,1216,24,spoon,60,33,corner,Y,23_186,NA,1022047,26-30,989.001042,45281,NA,NA,NA,0,0,0,1.8,1.7,0,0,0,0,0,
CK1440,CT2023_111,111,1216,1220,28,flasher,68,40,lower jaw,Y,23_187,NA,1022047,31-35,989.001042,45325,548,8997,V13_redeploy,3,0,0,2.1,2.1,0,0,0,0,0,
CK1441,CT2023_111,111,1220,1230,16,spoon,76,47,corner,Y,23_188,NA,1022047,36-40,989.001042,45349,573,17753,V13,0,0,1,12.9,13.4,0,0,0,0,0,RECAPTURED (see file)
CK1442,CT2023_112,112,1230,1233,28,flasher,70,43,eye,Y,23_189,NA,NA,NA,989.001042,45351,NA,NA,NA,3,0,1,7.8,7.7,0,0,0,0,0,
CK1443,CT2023_112,112,1235,1240,16,spoon,68,40,corner,Y,23_190,NA,1022047,41-45,989.001042,45304,574,17754,V13,1,1,1,2.3,2.1,0,0,0,0,0,RECAPTURED (see file)
CK1444,CT2023_112,112,1240,1246,16,spoon,64,37,corner,Y,23_191,NA,1022047,46-50,989.001042,45321,NA,NA,NA,0,1,0,4.3,4.3,0,0,0,0,0,
CK1445,CT2023_112,112,1247,1250,28,flasher,66,41,corner,Y,23_192,NA,1022048,5-Jan,989.001042,45332,575,17755,V13,0,1,1,4.2,4.1,0,0,0,0,0,
CK1446,CT2023_115,115,1351,1354,16,spoon,64,35,lower jaw,Y,23_193,NA,1022048,10-Jun,989.001042,45350,NA,NA,NA,0,0,0,2.1,2.5,0,0,0,0,0,
CK1447,CT2023_116,116,1408,1411,16,spoon,56,30,corner,Y,23_194,NA,1022048,15-Nov,989.001042,45334,NA,NA,NA,2,0,0,0.6,0.5,0,0,0,0,0,
CK1448,CT2023_116,116,1422,1424,28,flasher,63,36,lower jaw,Y,23_195,NA,1022048,16-20,989.001042,45267,NA,NA,NA,2,0,0,4,3.7,0,0,0,0,0,
CK1449,CT2023_118,118,1432,1436,28,flasher,57,31,lower jaw,Y,23_196,NA,1022048,21-25,989.001042,45269,NA,NA,NA,1,0,0,0.8,0.6,0,0,0,0,0,
CK1450,CT2023_118,118,700,703,20,flasher,56,27,lower jaw,Y,23_201,NA,1022049,5-Jan,989.001042,45266,NA,NA,NA,0,0,0,0.6,0.6,0,0,0,0,0,
CK1451,CT2023_119,119,720,723,20,flasher,62,35,corner,Y,23_202,NA,1022049,10-Jun,989.001042,45342,NA,NA,NA,1,1,0,1,1.3,0,0,0,0,0,
CK1452,CT2023_120,120,742,745,20,flasher,88,54,corner,Y,23_203,NA,1022049,15-Nov,989.001042,45290,584,17764,V13,2,1,1,9.4,9.6,0,0,0,0,0,RECAPTURED (see file)
CK1453,CT2023_120,120,746,748,12,flasher,57,31,corner,Y,23_204,NA,1022049,16-20,989.001042,45273,NA,NA,NA,0,1,0,1.9,2,0,0,0,0,0,
CK1454,CT2023_121,121,808,812,20,flasher,57,31,lower jaw,Y,23_205,NA,1022049,21-25,989.001042,45295,NA,NA,NA,0,1,0,0.5,0.5,0,0,0,0,0,
CK1455,CT2023_121,121,813,816,20,flasher,60,37,lower jaw,Y,23_206,NA,1022049,26-30,989.001042,45310,NA,NA,NA,3,1,0,4.1,4.4,1,0,0,0,1,
CK1456,CT2023_122,122,842,845,20,flasher,57,30,lower jaw,Y,23_207,NA,1022049,31-35,NA,NA,NA,NA,NA,3,1,0,1.3,1.4,0,0,0,0,0,
CK1457,CT2023_123,123,916,918,20,flasher,60,33,eye,N,23_208,NA,1022049,36-40,989.001042,45338,NA,NA,NA,3,0,0,1.6,2.1,0,0,0,0,0,
CK1458,CT2023_124,124,949,952,22,flasher,58,32,corner,Y,23_209,NA,1022049,41-45,989.001042,45299,NA,NA,NA,1,0,1,1.8,1.7,0,0,0,0,0,
CK1459,CT2023_124,124,954,959,20,flasher,74,43,lower jaw,N,23_210,NA,1022049,46-50,989.001042,45323,NA,NA,NA,3,1,1,9.4,8.8,0,0,0,0,0,gill wound
CK1460,CT2023_124,124,959,1002,12,flasher,63,35,corner,Y,23_211,NA,1022052,5-Jan,989.001042,45306,NA,NA,NA,3,1,1,1.8,2.7,0,0,0,0,0,predator wound
CK1461,CT2023_125,125,1003,1005,22,flasher,57,31,corner,Y,23_212,NA,1022052,10-Jun,989.001042,45254,NA,NA,NA,1,0,0,1,0.9,0,0,0,0,0,
CK1462,CT2023_125,125,1008,1012,22,flasher,69,41,lower jaw,Y,23_213,NA,1022052,15-Nov,989.001042,45344,595,9014,V13_redeploy,2,1,1,4.9,5.3,0,0,0,0,0,blood
CK1463,CT2023_125,125,1013,1016,16,flasher,72,41,lower jaw,N,23_214,NA,1022052,16-20,989.001042,45274,583,17763,V13,0,1,1,4.9,5.1,0,0,0,0,0,
CK1464,CT2023_127,127,1052,1058,22,flasher,73,42,lower jaw,Y,23_215,NA,1022052,21-25,989.001042,45285,582,17762,V13,2,1,1,4.4,5.4,0,0,0,0,0,
CK1465,CT2023_128,128,1149,1152,22,flasher,70,39,corner,Y,23_216,NA,1022052,26-30,989.001042,45345,576,17756,V13,0,1,2,2.2,2.4,0,0,0,0,0,
CK1466,CT2023_129,129,1157,1159,22,flasher,67,37,lower jaw,Y,23_217,NA,1022052,31-35,989.001042,45298,577,17757,V13,1,1,1,4.1,4.4,0,0,0,0,0,
CK1467,CT2023_130,130,1226,1228,22,flasher,62,34,eye,Y,23_218,NA,1022052,36-40,989.001042,45276,NA,NA,NA,3,0,0,0.4,0.4,0,0,0,0,0,
CK1468,CT2023_130,130,1246,1248,22,flasher,63,33,lower jaw,N,23_219,NA,1022052,41-45,989.001042,45333,NA,NA,NA,0,1,0,1.2,1.2,0,0,0,0,0,
CK1469,CT2023_131,131,1255,1258,22,flasher,62,36,lower jaw,N,23_220,NA,1022052,46-50,989.001042,45278,NA,NA,NA,2,1,1,4.6,6.1,0,0,0,0,1,
CK1470,CT2023_131,131,1306,1309,22,flasher,74,42,lower jaw,Y,23_221,NA,1022053,5-Jan,989.001042,45277,578,17758,V13,0,1,1,5,5.6,0,0,0,0,0,
CK1471,CT2023_131,131,1322,1324,18,spoon,59,33,corner,Y,23_222,NA,1022053,10-Jun,989.001042,45317,NA,NA,NA,0,1,0,1.5,1.7,0,0,0,0,0,
CK1472,CT2023_132,132,1330,1334,14,flasher,69,39,lower jaw,Y,23_223,NA,1022053,15-Nov,989.001042,45309,550,9010,V13_redeploy,2,0,1,4.4,4.8,0,0,0,0,0,
CK1473,CT2023_132,132,1350,1353,22,flasher,86,52,corner,Y,23_224,NA,1022053,16-20,989.001042,45284,579,17759,V13,1,2,2,6.8,7.8,0,0,0,0,0,
CK1474,CT2023_133,133,804,807,16,spoon,68,40,corner,Y,23_241,NA,1043388,5-Jan,989.001042,45320,580,17760,V13,2,3,1,8,8.3,0,0,0,0,0,RECAPTURED (see file)
CK1475,CT2023_133,133,810,813,30,flasher,69,40,lower jaw,Y,23_242,NA,1043388,10-Jun,989.001042,45316,581,17761,V13,1,0,1,7.2,7.1,0,0,0,0,0,
CK1476,CT2023_133,133,814,816,30,flasher,64,34,lower jaw,N,23_243,NA,1043388,15-Nov,989.001042,45264,NA,NA,NA,1,1,1,1,1.2,0,0,0,0,0,
CK1477,CT2023_133,133,821,824,28,flasher,60,33,corner,Y,23_244,NA,1043388,16-20,989.001042,45256,NA,NA,NA,0,0,0,0.8,0.8,0,0,0,0,0,
CK1478,CT2023_134,134,826,830,24,spoon,65,37,corner,Y,23_245,NA,1043388,21-25,989.001042,45307,585,17695,V13,0,2,2,1.1,1.3,0,0,0,0,0,
CK1479,CT2023_134,134,838,841,20,flasher,69,41,corner,N,23_246,NA,1043388,26-30,989.001042,45319,586,17696,V13,1,2,2,3.8,4.2,0,0,0,0,0,
CK1480,CT2023_134,134,841,844,20,flasher,81,50,eye,N,23_247,NA,1043388,31-35,989.001042,45315,587,17697,V13,2,2,2,5.6,3.7,0,0,0,0,0,
CK1481,CT2023_134,134,845,847,28,flasher,60,32,corner,Y,23_248,NA,1043388,36-40,989.001042,45260,NA,NA,NA,0,0,0,2.9,3.3,0,0,0,0,0,
CK1482,CT2023_135,135,859,902,24,spoon,72,43,corner,N,23_249,NA,1043388,41-45,989.001042,45312,588,17698,V13,0,1,1,6.3,7.5,0,0,0,0,0,RECAPTURED (see file)
CK1483,CT2023_135,135,903,906,28,flasher,76,45,corner,Y,23_250,NA,1043388,46-50,989.001042,45283,589,17699,V13,0,1,2,5.3,4.8,0,0,0,0,0,
CK1484,CT2023_135,135,908,911,28,flasher,61,38,corner,Y,23_251,NA,1043389,5-Jan,989.001042,45329,NA,NA,NA,0,0,0,4.3,4.2,0,0,0,0,0,
CK1485,CT2023_135,135,920,923,16,spoon,61,34,corner,Y,23_252,NA,1043389,10-Jun,989.001042,45255,NA,NA,NA,0,1,1,0.8,0.9,0,0,0,0,0,
CK1486,CT2023_135,135,924,926,20,flasher,59,33,corner,Y,23_253,NA,1043389,15-Nov,989.001042,45324,NA,NA,NA,0,0,0,2.6,3,0,0,0,0,0,
CK1487,CT2023_136,136,928,931,28,flasher,76,43,lower jaw,Y,23_254,NA,1043389,16-20,989.001042,45282,590,17700,V13,0,1,1,6.9,7.2,0,0,0,0,0,
CK1488,CT2023_136,136,931,935,24,spoon,76,43,corner,Y,23_255,NA,1043389,21-25,989.001042,45265,591,17701,V13,0,2,1,4.9,5.2,0,0,0,0,0,
CK1489,CT2023_136,136,937,940,16,spoon,76,44,corner,Y,23_256,NA,1043389,26-30,989.001042,45343,592,17702,V13,0,1,1,9.4,10.9,0,0,0,0,0,RECAPTURED (see file); some confusion may actually be 17702
CK1490,CT2023_136,136,946,950,20,flasher,71,41,corner,Y,23_257,NA,1043389,31-35,989.001042,45259,593,17703,V13,0,1,0,5,5,0,0,0,0,0,RECAPTURED (see file)
CK1491,CT2023_137,137,957,1000,20,flasher,74,42,corner,Y,23_258,NA,1043389,36-40,989.001042,45294,596,17704,V13,0,2,2,5.2,6.8,0,0,0,0,0,
CK1492,CT2023_137,137,1001,1004,28,flasher,73,43,foul,Y,23_259,NA,1043389,41-45,989.001042,45270,NA,NA,NA,3,2,2,5.7,5,0,0,0,0,0,tagged with old tag but dropped prior to release and picked off by albatross
CK1493,CT2023_137,137,1004,1007,24,spoon,63,38,corner,Y,23_260,NA,1043389,46-50,989.001042,45257,NA,NA,NA,0,1,0,1.2,1.2,0,0,0,0,0,
CK1494,CT2023_137,137,1009,1013,28,flasher,60,34,corner,Y,23_261,NA,1043391,5-Jan,989.001042,45341,NA,NA,NA,0,1,0,3,3.9,0,0,0,0,0,
CK1495,CT2023_137,137,1022,1024,28,flasher,60,33,corner,N,23_262,NA,1043391,10-Jun,989.001042,45313,NA,NA,NA,2,1,0,4,4.8,0,0,0,0,0,
CK1496,CT2023_137,137,1026,1029,28,flasher,66,38,lower jaw,Y,23_263,NA,1043391,15-Nov,989.001042,45352,597,17705,V13,2,0,1,2.7,2.7,0,0,0,0,0,
CK1497,CT2023_137,137,1030,1033,16,spoon,65,39,corner,N,23_264,NA,1043391,16-20,989.001042,45322,NA,NA,NA,0,1,1,3.8,4.2,0,0,0,0,0,
CK1498,CT2023_138,138,1033,1036,24,spoon,70,41,corner,Y,23_265,NA,1043391,21-25,989.001042,45328,598,17706,V13,0,0,0,8.8,8.9,0,0,0,0,0,
CK1499,CT2023_138,138,1036,1040,28,flasher,87,51,corner,N,23_266,NA,1043391,26-30,989.001042,45268,599,17707,V13,3,1,1,4.9,6,0,0,0,0,0,
CK1500,CT2023_138,138,1040,1043,16,spoon,66,39,corner,Y,23_267,NA,1043391,31-35,989.001042,45347,NA,NA,NA,3,0,0,12.7,12.5,0,0,0,0,0,
CK1501,CT2023_138,138,1057,1100,28,flasher,70,39,corner,N,23_268,NA,1043391,36-40,989.001042,45288,600,17708,V13,1,2,2,3.2,3.3,0,0,0,0,0,
CK1502,CT2023_139,139,1007,1110,24,spoon,73,42,corner,Y,23_269,NA,1043391,41-45,989.001042,45302,601,17709,V13,0,2,2,5.2,7.5,0,0,0,0,0,
CK1503,CT2023_139,139,1123,1126,16,spoon,71,42,lower jaw,N,23_270,NA,1043391,46-50,989.001042,45287,602,17710,V13,0,1,1,2.2,2.9,0,0,0,0,0,
CK1504,CT2023_139,139,1126,1130,24,spoon,68,38,corner,N,23_271,NA,1043390,5-Jan,989.001042,45300,603,17711,V13,1,1,1,3.1,3.4,0,0,0,0,0,
CK1505,CT2023_139,139,1131,1133,28,flasher,80,47,corner,Y,23_272,NA,1043390,10-Jun,989.001042,45330,606,17712,V13,0,1,1,5.9,6.8,0,0,0,0,0,RECAPTURED (see file)
CK1506,CT2023_139,139,1133,1136,20,flasher,73,44,corner,Y,23_273,NA,1043390,15-Nov,NA,NA,NA,NA,NA,0,1,1,7.2,7.6,1,1,1,1,1,landed dead 
CK1507,CT2023_140,140,1140,1143,16,spoon,64,36,corner,Y,23_274,NA,1043390,16-20,989.001042,45308,NA,NA,NA,0,0,0,1.9,2.2,0,0,0,0,0,
CK1508,CT2023_140,140,1143,1146,28,flasher,65,36,lower jaw,Y,23_275,NA,1043390,21-25,989.001042,45271,605,17713,V13,0,0,0,2.2,2.5,0,0,0,0,0,
CK1509,CT2023_140,140,1147,1151,28,flasher,75,43,lower jaw,N,23_276,NA,1043390,26-30,989.001042,45339,609,17715,V13,0,1,1,5.6,6.8,0,0,0,0,0,
CK1510,CT2023_140,140,1152,1155,28,flasher,72,43,corner,Y,23_277,NA,1043390,31-35,989.001042,45253,607,17714,V13,0,0,1,7.1,7.8,0,0,0,0,0,
CK1511,CT2023_141,141,1203,1205,20,flasher,61,35,corner,Y,23_278,NA,1043390,36-40,989.001042,45311,NA,NA,NA,0,0,0,1.9,1.8,0,0,0,0,0,
CK1512,CT2023_141,141,1206,1209,20,flasher,67,39,lower jaw,N,23_279,NA,1043390,41-45,989.001042,45301,611,17716,V13,0,0,1,6.1,5.2,0,0,0,0,0,
CK1513,CT2023_141,141,1223,1225,20,flasher,63,35,corner,N,23_280,NA,1043390,46-50,989.001042,45279,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,
CK1514,CT2023_141,141,1230,1234,16,spoon,80,47,lower jaw,N,23_281,NA,1043392,5-Jan,989.001042,45337,604,17717,V13,2,2,2,5,6.9,0,0,0,0,0,blood
CK1515,CT2023_142,142,1249,1252,20,flasher,66,36,lower jaw,N,23_282,NA,1043392,10-Jun,989.001042,45297,608,17718,V13,0,0,0,3,3,0,0,0,0,0,
CK1516,CT2023_142,142,1252,1255,28,flasher,65,39,corner,Y,23_283,NA,1043392,15-Nov,989.001042,45305,610,17719,V13,0,1,1,4.3,3.7,0,0,0,0,0,
CK1517,CT2023_142,142,1255,1258,20,flasher,65,38,corner,Y,23_284,NA,1043392,16-20,989.001042,45340,NA,NA,NA,0,0,0,6,6.3,0,0,0,0,0,
CK1518,CT2023_143,143,1305,1308,28,flasher,67,38,corner,N,23_285,NA,1043392,21-25,989.001042,45286,612,17720,V13,0,1,1,5.5,5,0,0,0,0,0,
CK1519,CT2023_143,143,1318,1318,16,spoon,73,42,eye,N,23_286,NA,1043392,26-30,989.001042,45261,613,17721,V13,3,0,1,6.8,7.3,0,0,0,0,0,
CK1520,CT2023_143,143,1328,1328,20,flasher,77,46,corner,Y,23_287,NA,1043392,31-35,989.001042,45289,616,17722,V13,2,2,1,5.1,4.7,0,0,0,0,0,no pelvic fins
CK1521,CT2023_144,144,1334,1334,20,flasher,58,34,snout,Y,23_288,NA,1043392,36-40,989.001042,45280,NA,NA,NA,0,1,3,3.5,3.5,0,0,0,0,0,
CK1522,CT2023_145,145,1407,1407,28,flasher,78,47,lower jaw,Y,23_289,NA,1043392,41-45,989.001042,45293,NA,NA,NA,3,1,1,4.5,4.9,0,0,0,0,0,blood
CK1523,CT2023_145,145,1410,1410,20,flasher,71,43,corner,N,23_290,NA,1043392,46-50,989.001042,45303,615,17723,V13,3,1,1,8.4,10.2,0,0,0,0,0,
CK1524,CT2023_145,145,1416,1416,28,flasher,66,37,corner,Y,23_291,NA,1043393,5-Jan,989.001042,45258,614,17724,V13,0,1,0,1,0.9,0,0,0,0,0,
CK1525,CT2023_145,145,1427,1427,24,spoon,62,36,corner,N,23_292,NA,1043393,10-Jun,989.001042,45356,NA,NA,NA,0,1,0,2.6,2.2,0,0,0,0,0,
CK1526,CT2023_145,145,1429,1429,28,flasher,72,43,lower jaw,Y,23_293,NA,1043393,15-Nov,989.001042,45272,617,17725,V13,1,1,2,6.2,6.1,0,0,0,0,0,
CK1527,CT2023_146,146,1440,1440,28,flasher,62,32,lower jaw,N,23_294,NA,1043393,16-20,989.001042,45296,NA,NA,NA,0,1,0,0.5,0.5,0,0,0,0,0,
CK1528,CT2023_146,146,1458,1458,28,flasher,68,39,corner,N,23_295,NA,1043393,21-25,989.0010422,28756,618,17726,V13,0,2,2,4.3,4.5,0,0,0,0,0,
CK1529,CT2023_146,146,1501,1501,28,flasher,62,35,corner,N,23_296,NA,1043393,26-30,989.0010422,28815,NA,NA,NA,0,0,0,4.3,4.5,0,0,0,0,0,
CK1530,CT2023_147,147,608,612,18,flasher,78,48,corner,N,23_301,NA,1043394,5-Jan,989.0010422,28766,NA,17728,V13,0,2,3,4.7,5.4,0,0,0,0,0,missed floy tag
CK1531,CT2023_147,147,615,619,18,flasher,74,44,lower jaw,N,23_302,NA,1043394,10-Jun,989.0010422,28779,619,17727,V13,2,1,2,7.6,7.1,0,0,0,0,0,blood; recap see file
CK1532,CT2023_147,147,629,633,18,flasher,73,41,corner,N,23_303,NA,1043394,15-Nov,989.0010422,28816,627,17729,V13,1,1,1,1.2,1.3,0,0,0,0,0,
CK1533,CT2023_149,149,724,727,18,flasher,62,35,corner,Y,23_304,NA,1043394,16-20,989.0010422,28785,NA,NA,NA,2,1,1,4.6,4.7,0,0,0,0,0,
CK1534,CT2023_149,149,727,731,6,spoon,68,39,lower jaw,N,23_305,NA,1043394,21-25,989.0010422,28808,633,17765,V13,0,2,1,1.6,1.8,0,0,0,0,0,RECAPTURED (see file)
CK1535,CT2023_150,150,731,735,18,flasher,67,37,corner,Y,23_306,NA,1043394,26-30,989.0010422,28761,628,17766,V13,0,1,1,3.1,3.7,0,0,0,0,0,RECAPTURED (see file)
CK1536,CT2023_150,150,736,740,10,flasher,75,45,corner,N,23_307,NA,1043394,31-35,989.0010422,28810,636,17767,V13,0,1,1,8.3,8.7,0,0,0,0,0,
CK1537,CT2023_151,151,754,756,10,flasher,65,37,corner,N,23_308,NA,1043394,36-40,989.0010422,28757,NA,NA,NA,0,0,0,6.5,6.2,0,0,0,0,0,
CK1538,CT2023_151,151,758,801,14,spoon,55,32,corner,N,23_309,NA,1043394,41-45,989.0010422,28813,NA,NA,NA,0,0,0,3.8,3.9,0,0,0,0,0,
CK1539,CT2023_151,151,808,812,18,flasher,72,43,lower jaw,Y,23_310,NA,1043394,46-50,989.0010422,28769,632,17768,V13,0,0,0,7.9,8.1,0,0,0,0,0,RECAPTURED (see file)
CK1540,CT2023_152,152,821,825,10,flasher,80,49,snout,N,23_311,NA,1043395,5-Jan,989.0010422,28833,644,17769,V13,0,1,1,13.5,13.7,0,0,0,0,0,
CK1541,CT2023_152,152,831,833,18,flasher,62,37,corner,N,23_312,NA,1043395,10-Jun,989.0010422,28771,NA,NA,NA,0,0,0,6.5,7.2,0,0,0,0,0,
CK1542,CT2023_152,152,841,844,18,flasher,58,34,lower jaw,Y,23_313,NA,1043395,15-Nov,989.0010422,28827,NA,NA,NA,3,0,0,0.9,0.9,0,0,0,0,0,
CK1543,CT2023_154,154,918,921,18,flasher,72,44,corner,Y,23_314,NA,1043395,16-20,989.0010422,28821,638,17770,V13,2,1,2,4.2,3.9,0,0,0,0,0,RECAPTURED (see file)
CK1544,CT2023_154,154,932,935,18,flasher,76,43,corner,N,23_315,NA,1043395,21-25,989.0010422,28805,630,17771,V13,2,2,2,2.1,1.9,0,0,0,0,0,
CK1545,CT2023_154,154,936,939,18,flasher,76,44,eye,N,23_316,NA,1043395,26-30,989.0010422,28763,NA,NA,NA,3,2,1,3.9,4.2,0,0,0,0,0,
CK1546,CT2023_154,154,940,943,18,flasher,83,50,corner,Y,23_317,NA,1043395,31-35,989.0010422,28789,635,17772,V13,1,2,1,7.5,7.1,0,0,0,0,0,RECAPTURED (see file)
CK1547,CT2023_156,156,1019,1023,10,flasher,84,49,corner,Y,23_318,NA,1043395,36-40,989.0010422,28749,NA,17773,V13,0,1,1,4.7,4.8,0,0,0,0,0,RECAPTURED (see file)
CK1548,CT2023_157,157,1104,1107,14,spoon,79,47,snout,Y,23_319,NA,1043395,41-45,989.0010422,28801,641,17774,V13,0,2,1,8.1,7,0,0,0,0,0,
CK1549,CT2023_157,157,1108,1111,18,flasher,77,49,corner,N,23_320,NA,1043395,46-50,989.0010422,28780,643,17775,V13,2,3,1,4.6,4.8,0,0,0,0,0,
CK1550,CT2023_157,157,1112,1116,14,spoon,81,47,corner,N,23_321,NA,1043396,5-Jan,989.0010422,28750,645,17776,V13,0,1,1,11.6,10.2,0,0,0,0,0,
CK1551,CT2023_158,158,1119,1121,14,spoon,64,35,eye,Y,23_322,NA,1043396,10-Jun,989.0010422,28791,NA,NA,NA,3,0,0,NA,NA,0,0,0,0,0,
CK1552,CT2023_161,161,1313,1316,10,flasher,75,42,corner,N,23_323,NA,1043396,15-Nov,989.0010422,28826,639,17777,V13,1,1,1,4.4,4.9,0,0,0,0,0,
CK1553,CT2023_165,165,920,925,18,flasher,78,48,lower jaw,Y,23_341,NA,1043397,5-Jan,989.0010422,28836,NA,NA,NA,3,1,1,12.9,12.1,1,1,1,0,1,
CK1554,CT2023_165,165,930,932,26,flasher,58,30,lower jaw,Y,23_342,NA,1043397,10-Jun,989.0010422,28747,NA,NA,NA,2,1,0,1.8,1.8,0,0,0,0,0,
CK1555,CT2023_166,166,944,952,26,flasher,66,36,lower jaw,Y,23_343,NA,1043397,15-Nov,989.0010422,28755,NA,NA,NA,2,1,2,2.1,2.6,0,0,0,0,0,
CK1556,CT2023_166,166,954,958,26,flasher,83,49,corner,N,23_344,NA,1043397,16-20,989.0010422,28807,637,17778,V13,1,1,1,13.9,14.1,0,0,0,0,0,
CK1557,CT2023_166,166,959,1002,26,flasher,67,38,corner,N,23_345,NA,1043397,21-25,989.0010422,28838,642,17779,V13,1,1,1,4.2,4.3,0,0,0,0,0,
CK1558,CT2023_166,166,1004,1008,18,flasher,73,40,corner,Y,23_346,NA,1043397,26-30,989.0010422,28814,621,5370,V13_redeploy,1,1,1,7,7.4,0,0,0,0,0,missing eye previous injury
CK1559,CT2023_167,167,1010,1015,22,spoon,70,44,corner,Y,23_347,NA,1043397,31-35,989.0010422,28828,646,17780,V13,0,1,1,13.7,15.2,0,0,0,0,0,
CK1560,CT2023_167,167,1020,1023,22,spoon,60,34,snout,Y,23_348,NA,1043397,36-40,989.0010422,28745,NA,NA,NA,0,1,0,1.3,1.2,0,0,0,0,0,
CK1561,CT2023_167,167,1026,1029,26,flasher,62,35,eye,Y,23_349,NA,1043397,41-45,989.0010422,28787,NA,NA,NA,3,0,0,2.7,3,0,0,0,0,0,
CK1562,CT2023_168,168,1100,1103,18,flasher,63,36,lower jaw,Y,23_350,NA,1043397,46-50,989.0010422,28794,NA,NA,NA,0,1,0,4.5,4.4,0,0,0,0,0,
CK1563,CT2023_168,168,1105,1108,26,flasher,57,32,corner,Y,23_351,NA,1043398,5-Jan,989.0010422,28830,NA,NA,NA,0,0,0,1.9,1.9,0,0,0,0,0,
CK1564,CT2023_170,170,1207,1212,26,spoon,81,50,lower jaw,Y,23_352,NA,1043398,10-Jun,989.0010422,28843,650,17781,V13,2,1,1,11.4,11.2,0,0,0,0,0,
CK1565,CT2023_170,170,1213,1217,30,flasher,82,51,eye,N,23_353,NA,1043398,15-Nov,989.0010422,28799,623,9000,V13_redeploy,3,2,1,15.2,17.2,0,0,0,0,0,
CK1566,CT2023_173,173,1332,1335,22,flasher,54,30,corner,Y,23_354,NA,1043398,16-20,989.0010422,28817,NA,NA,NA,0,0,0,2.5,1.8,0,0,0,0,0,
CK1567,CT2023_173,173,1335,1332,26,flasher,62,36,corner,N,23_355,NA,1043398,21-25,989.0010422,28825,NA,NA,NA,0,0,0,7.1,6.8,0,0,0,0,0,
CK1568,CT2023_174,174,1348,1351,16,flasher,63,34,corner,Y,23_356,NA,1043398,26-30,989.0010422,28783,NA,NA,NA,0,0,0,3,3.1,0,0,0,0,0,
CK1569,CT2023_176,176,1401,1403,28,flasher,56,31,corner,Y,23_357,NA,1043398,31-35,989.0010422,28819,NA,NA,NA,0,0,0,3.2,3,0,0,0,0,0,
CK1570,CT2023_176,176,1444,1447,28,flasher,70,39,lower jaw,N,23_358,NA,1043398,36-40,989.0010422,28841,649,17782,V13,2,0,0,2.8,4.1,0,0,0,0,0,
CK1571,CT2023_177,177,743,747,28,flasher,88,49,corner,Y,23_361,NA,1043399,5-Jan,989.0010422,28820,651,17783,V13,0,1,1,7.2,7.4,0,0,0,0,0,
CK1572,CT2023_177,177,752,756,28,flasher,85,51,corner,N,23_362,NA,1043399,10-Jun,989.0010422,28756,648,17784,V13,2,1,1,9,9,0,0,0,0,0,
CK1573,CT2023_178,178,808,812,24,spoon,71,43,corner,N,23_363,NA,1043399,15-Nov,989.0010422,28752,647,17785,V13,2,1,1,8.6,8.8,0,0,0,0,0,
CK1574,CT2023_181,181,950,952,30,flasher,55,30,corner,Y,23_364,NA,1043399,16-20,989.0010422,28781,NA,NA,NA,0,0,0,0.9,0.6,0,0,0,0,0,
CK1575,CT2023_184,184,1109,1113,36,flasher,76,45,eye,N,23_365,NA,1043399,21-25,989.0010422,28818,631,8972,V13_redeploy,3,1,1,10,9.4,0,0,0,0,0,
